cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
d3f459c5-9af3-461c-9c77-7dacd2723dfd,0087588c-1d4c-40e6-a7b9-5f3cdc4a2bbf,1,这期太值了,2025-11-01 15:25:33,用户A108,43,0
a239443d-04e6-4ab1-916d-a7d0869a948e,,0,有种慢生活的感觉,2025-11-01 16:19:37,用户109,91,0
28b8abce-1ea4-4fe2-80bb-18e1f2bc5276,a239443d-04e6-4ab1-916d-a7d0869a948e,1,就喜欢这种节奏,2025-11-01 16:33:02,用户A109,27,0
5cf984f9-c3cc-4dbf-9e0b-6001bd3ebb55,,0,色调太有质感了,2025-11-01 17:21:44,用户110,105,0
cb376aef-4bef-4635-a827-104b8cfa497e,,0,喜欢这种叙事节奏,2025-11-01 18:04:33,用户111,123,0
96a7692e-58eb-4fa6-aa74-e2aef99cb30c,cb376aef-4bef-4635-a827-104b8cfa497e,1,很有文学感,2025-11-01 18:21:01,用户A111,33,0
95c05160-5371-4c45-a8c5-084e491e02a4,,0,这期真的被治愈到了,2025-11-01 19:16:52,用户112,144,0
94464226-419c-4ea4-8f0d-84e8d7fd5b5c,95c05160-5371-4c45-a8c5-084e491e02a4,1,同感，太温柔了,2025-11-01 19:33:48,用户A112,39,0
f939094a-ed38-4a2b-973c-05fe493baf3c,,0,这配音好专业,2025-11-01 20:25:18,用户113,83,0
59ef3f13-d41d-4e45-af8b-0e2b84ad95bd,f939094a-ed38-4a2b-973c-05fe493baf3c,1,声音太温柔,2025-11-01 20:41:27,用户A113,23,0
731b9075-83c3-4c6a-90ef-74e092d41dda,,0,有种小时候的味道,2025-11-01 21:08:49,用户114,99,0
b1faf0ed-e229-4389-b6b8-ebbc806a2dae,731b9075-83c3-4c6a-90ef-74e092d41dda,1,是那种旧日温暖,2025-11-01 21:23:56,用户A114,26,0
fff41709-8ad3-4f28-8f1c-3a71dc768f5e,,0,结尾那段太打动人,2025-11-01 22:10:35,用户115,154,0
bf218049-284a-489f-80e4-432aa5667e9c,fff41709-8ad3-4f28-8f1c-3a71dc768f5e,1,“我们终会相遇”那句封神,2025-11-01 22:28:44,用户A115,52,0
00caebcf-5dd6-476a-97b8-6e99fca1fc9e,,0,每次都让我想起青春,2025-11-02 09:08:26,用户116,120,0
4d2d3903-9730-48c3-a9d4-f32f77cac34c,,0,博主真的太会抓情绪了,2025-11-02 10:12:38,用户117,135,0
1c503662-b633-4089-8a2b-6fcab46e7280,4d2d3903-9730-48c3-a9d4-f32f77cac34c,1,节奏感超棒,2025-11-02 10:25:59,用户A117,37,0
d7e5d064-8836-4c3e-bab2-25af3a0c1d52,,0,这期太短了还没看够,2025-11-02 11:07:24,用户118,92,0
47a599fb-302c-4c42-8cc9-ecc200aa244d,d7e5d064-8836-4c3e-bab2-25af3a0c1d52,1,真希望更长一点,2025-11-02 11:24:36,用户A118,29,0
5d36df90-d542-469d-89ec-1fb86c7361b9,,0,好想收藏下来反复看,2025-11-02 12:13:51,用户119,116,0
db8d0a22-fe15-4ccf-9cc8-6f737be67d26,,0,背景太好看了吧,2025-11-02 13:05:42,用户120,103,0
a920109b-5f74-4769-93ef-29b0c654ecc5,db8d0a22-fe15-4ccf-9cc8-6f737be67d26,1,像梦里的街道,2025-11-02 13:19:24,用户A120,31,0
2827ccf1-a2b8-45ba-9afc-94cb3b44bc2f,,0,这段文案写进心里了,2025-11-02 14:14:28,用户121,172,0
ca788d34-f160-42d8-aa26-c6c7ca898074,2827ccf1-a2b8-45ba-9afc-94cb3b44bc2f,1,一字一句都打动人,2025-11-02 14:28:03,用户A121,48,0
3bd125f9-ecd6-4d6b-b24d-cf856a234857,,0,感觉团队越来越专业,2025-11-02 15:17:09,用户122,128,0
aa46167e-69e0-467a-bd68-e8ba5478a96d,3bd125f9-ecd6-4d6b-b24d-cf856a234857,1,光线控制得真好,2025-11-02 15:29:46,用户A122,36,0
28845136-dafb-4639-8a05-35aad6db6469,,0,每次都不舍得划走,2025-11-02 16:08:57,用户123,139,0
7bd9d73b-7111-4d26-a813-a1939aec558a,28845136-dafb-4639-8a05-35aad6db6469,1,这说明真的喜欢,2025-11-02 16:25:00,用户A123,40,0
069465a2-b835-4443-abaf-2d062512b82c,,0,感觉像在讲我自己的故事,2025-11-02 17:19:42,用户124,147,0
3761e687-5e82-4126-9e11-bb77d7a72014,069465a2-b835-4443-abaf-2d062512b82c,1,同样的共鸣,2025-11-02 17:36:21,用户A124,42,0
09424db2-9712-4943-8e6a-fbaa8abda72e,,0,太好看了叭！,2025-11-02 18:25:33,用户125,93,0
e3acbfdd-d180-47a2-a63a-3ea12cfb477c,09424db2-9712-4943-8e6a-fbaa8abda72e,1,我也觉得！,2025-11-02 18:39:18,用户A125,27,0
5943a9d7-c52a-45cf-9dac-3b6a775eea9b,,0,这配色真的绝,2025-11-02 19:10:18,用户126,109,0
6ac3876f-c16a-49d7-817d-39274c2a519d,,0,bgm选得太好了,2025-11-02 20:22:46,用户127,98,0
8c91167d-c044-4520-a42e-625fab46a968,6ac3876f-c16a-49d7-817d-39274c2a519d,1,听得人想哭,2025-11-02 20:38:50,用户A127,24,0
18d32e2d-5ad0-4101-ad8d-f9875f48c008,,0,希望博主能火,2025-11-02 21:33:09,用户128,121,0
220b1381-0ca5-4a2d-92ef-c2f8d82a8f92,18d32e2d-5ad0-4101-ad8d-f9875f48c008,1,他已经在火的路上了,2025-11-02 21:47:18,用户A128,35,0
9137832a-efe6-4380-ba3b-c285bc2124f9,,0,太喜欢这期的意境,2025-11-03 09:06:50,用户129,150,0
cb7640f3-2812-4605-a2bc-d48e2a8c5f1b,9137832a-efe6-4380-ba3b-c285bc2124f9,1,美得不像话,2025-11-03 09:20:58,用户A129,46,0
3d363207-bc57-41d5-95b3-b5ddc66042bc,,0,有点想哭,2025-11-03 10:12:27,用户130,113,0
d9132969-8a33-45f9-b2cf-8569bf16c3ac,,0,这光影太治愈,2025-11-03 11:33:44,用户131,125,0
210efb04-8137-481a-9ce2-33d0b6f6c85a,d9132969-8a33-45f9-b2cf-8569bf16c3ac,1,每帧都像画,2025-11-03 11:48:12,用户A131,37,0
3786820f-296f-4864-bdbf-853d7a3cd1f9,,0,视频节奏太舒服了,2025-11-03 12:20:59,用户132,117,0
0fecced6-ffab-4214-9e0c-a31f48112a93,3786820f-296f-4864-bdbf-853d7a3cd1f9,1,真正的高级感,2025-11-03 12:37:21,用户A132,33,0
c411ad41-06c4-49ba-a2c8-c12881c5798e,,0,配音演员是谁啊,2025-11-03 13:15:48,用户133,76,0
0453473d-2b76-46ee-9acd-d5e263fcb22c,c411ad41-06c4-49ba-a2c8-c12881c5798e,1,好像是博主本人,2025-11-03 13:29:40,用户A133,21,0
8fe49902-00a5-4c17-99a0-1a5646ae9401,,0,文案太棒了，反复看,2025-11-03 14:05:22,用户134,132,0
ff2c52b3-0b13-4bdd-a0cb-ce303eec5943,8fe49902-00a5-4c17-99a0-1a5646ae9401,1,“光会来的”那句封神,2025-11-03 14:22:18,用户A134,39,0
b56ad1e0-937b-49e9-a8d5-5ddc24d1c19e,,0,看了都想去旅行,2025-11-03 15:10:17,用户135,101,0
0f158127-83ca-4ffc-90d7-fe01ac636060,,0,真的太会拍了,2025-11-03 16:18:44,用户136,126,0
861d5e83-aa53-4afe-b350-b78e1d6c25a0,0f158127-83ca-4ffc-90d7-fe01ac636060,1,视觉享受,2025-11-03 16:32:55,用户A136,32,0
7eaf9457-5c21-4e8e-bf56-cc0d9f7da6c9,,0,每次都很有力量,2025-11-03 17:21:03,用户137,138,0
d0a46425-3654-479e-ad7d-dc0f2c6dc29e,7eaf9457-5c21-4e8e-bf56-cc0d9f7da6c9,1,作品有温度,2025-11-03 17:38:26,用户A137,43,0
678ad029-4c3a-46ac-9714-c3235096da40,,0,画面感太强了,2025-11-03 18:12:55,用户138,124,0
fbf4f937-f171-440c-b53e-aabb769c5404,678ad029-4c3a-46ac-9714-c3235096da40,1,配乐也绝,2025-11-03 18:28:47,用户A138,34,0
8ec0fef6-67b2-4f9d-aac6-062377b38706,,0,背景太梦幻了,2025-11-03 19:10:21,用户139,108,0
6cdce23f-17b3-4971-b133-735afbe94ca0,8ec0fef6-67b2-4f9d-aac6-062377b38706,1,感觉像童话,2025-11-03 19:25:02,用户A139,29,0
dbb0c247-3c8e-40f2-9e02-33a0d46f704a,,0,一定要火！,2025-11-03 20:05:33,用户140,152,0
176dc05d-9f7f-421f-828d-9b6fe815a4a8,dbb0c247-3c8e-40f2-9e02-33a0d46f704a,1,已经爆了哈哈,2025-11-03 20:22:49,用户A140,47,0
2d7050cd-60ce-4870-bf5f-25f2f769075e,,0,这配乐太浪漫,2025-11-03 21:13:56,用户141,97,0
754e3e44-f776-41a5-8994-01f99e7226d5,2d7050cd-60ce-4870-bf5f-25f2f769075e,1,是的，很柔软,2025-11-03 21:30:00,用户A141,26,0
724bb4e5-389a-476c-9310-2284e7a23f19,,0,感觉像风吹过心里,2025-11-04 09:07:19,用户142,129,0
6d34c258-52cd-4ae3-96cb-0b8082f30f1d,724bb4e5-389a-476c-9310-2284e7a23f19,1,太诗意了,2025-11-04 09:20:51,用户A142,38,0
f7e9dbbc-40b4-49a8-b6e3-440cee8bee2a,,0,看完心情平静了,2025-11-04 10:13:27,用户143,104,0
54769411-2824-4a39-b706-a1605dc563f8,,0,背景音乐是谁的作品,2025-11-04 11:24:42,用户144,78,0
04864a79-9ad2-405c-a252-d0eaa46e1570,54769411-2824-4a39-b706-a1605dc563f8,1,可能是轻音乐人白噪音,2025-11-04 11:38:10,用户A144,20,0
95957f0f-e125-4bd7-acd7-e676ddd68e70,,0,有种电影预告的感觉,2025-11-04 12:35:28,用户145,110,0
116d37d9-b31b-45d3-988b-712a86277109,95957f0f-e125-4bd7-acd7-e676ddd68e70,1,期待完整版,2025-11-04 12:50:59,用户A145,30,0
0b91b634-025a-47c8-b10c-771d02ebc222,,0,这文案真的高级,2025-11-04 13:41:06,用户146,141,0
2432da4f-7f4a-4055-8632-23b29c0b3ffe,0b91b634-025a-47c8-b10c-771d02ebc222,1,看得出是原创,2025-11-04 13:55:42,用户A146,42,0
c9c217d8-0556-4bae-9e7e-5f344c0f61c6,,0,看完好想去海边,2025-11-04 14:25:30,用户147,90,0
0850869b-0445-47a1-a1b9-1a30b6cfdcba,c9c217d8-0556-4bae-9e7e-5f344c0f61c6,1,一起去吧哈哈,2025-11-04 14:40:55,用户A147,24,0
84451662-b25a-4286-9e17-2591c6f82663,,0,喜欢这种慢节奏,2025-11-04 15:17:12,用户148,118,0
bd6275f3-3255-4c6b-ad7e-ae79e7ce53d9,84451662-b25a-4286-9e17-2591c6f82663,1,太治愈了,2025-11-04 15:31:00,用户A148,33,0
0afb3da3-cf3e-4d2e-9a50-de8d5e76936b,,0,这期镜头太干净,2025-11-04 16:21:54,用户149,134,0
81226ef7-3efd-44d2-af03-9d2d482fb730,0afb3da3-cf3e-4d2e-9a50-de8d5e76936b,1,构图真高级,2025-11-04 16:36:20,用户A149,41,0
21941517-9a0d-4277-a81a-4eb678b96043,,0,结尾那句话太妙了,2025-11-04 17:33:08,用户150,159,0
53219617-c4a5-45fb-b233-3488866226aa,21941517-9a0d-4277-a81a-4eb678b96043,1,“风会替我带去想念”,2025-11-04 17:49:55,用户A150,55,0
