cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
4baeeae5-0b34-4c0b-bf50-82c5ebb23579,3487f717-20e1-4584-ab50-77e62697f76e,1,同感，太温柔了,2025-11-01 19:33:48,用户A112,39,0
1f6ac476-4e23-4d35-898f-de6646eda600,,0,这配音好专业,2025-11-01 20:25:18,用户113,83,0
0e10b77f-1f0f-4009-8f89-314599c62a77,1f6ac476-4e23-4d35-898f-de6646eda600,1,声音太温柔,2025-11-01 20:41:27,用户A113,23,0
92c80cc8-4cd5-4869-894b-471c8c4dfd5c,,0,有种小时候的味道,2025-11-01 21:08:49,用户114,99,0
29779e3a-343b-4fe9-a4dc-69b17c35b38e,92c80cc8-4cd5-4869-894b-471c8c4dfd5c,1,是那种旧日温暖,2025-11-01 21:23:56,用户A114,26,0
92faf5f3-a6fb-46cd-b3e0-8640b23fad31,,0,结尾那段太打动人,2025-11-01 22:10:35,用户115,154,0
55c44a0e-8854-45a4-a4c7-200165c99561,92faf5f3-a6fb-46cd-b3e0-8640b23fad31,1,“我们终会相遇”那句封神,2025-11-01 22:28:44,用户A115,52,0
6685e7d7-ff4a-4ba3-b1e9-e74e8696ea03,,0,每次都让我想起青春,2025-11-02 09:08:26,用户116,120,0
089a57f0-2a04-443c-9501-80438ffa192e,,0,博主真的太会抓情绪了,2025-11-02 10:12:38,用户117,135,0
bc496d0a-d9fa-4380-80ee-137a33b42378,089a57f0-2a04-443c-9501-80438ffa192e,1,节奏感超棒,2025-11-02 10:25:59,用户A117,37,0
b5b5147d-8e48-48e0-9d24-73692c40d678,,0,这期太短了还没看够,2025-11-02 11:07:24,用户118,92,0
9e8a3eb2-d45f-4744-a6fa-14c99f7bd23a,b5b5147d-8e48-48e0-9d24-73692c40d678,1,真希望更长一点,2025-11-02 11:24:36,用户A118,29,0
5a0b13e8-f851-49a0-b9fb-dad6b5cf82ec,,0,好想收藏下来反复看,2025-11-02 12:13:51,用户119,116,0
279f68e0-2b2a-4e59-b037-56e85540cebc,,0,背景太好看了吧,2025-11-02 13:05:42,用户120,103,0
0fbcc58e-a5bc-477e-883c-17b03df1835f,279f68e0-2b2a-4e59-b037-56e85540cebc,1,像梦里的街道,2025-11-02 13:19:24,用户A120,31,0
f7e4c46d-d9ea-40c5-b2bf-493972d1c6af,,0,这段文案写进心里了,2025-11-02 14:14:28,用户121,172,0
cbb9369e-e1b3-4414-b462-134d0b2b64af,f7e4c46d-d9ea-40c5-b2bf-493972d1c6af,1,一字一句都打动人,2025-11-02 14:28:03,用户A121,48,0
6a475ec2-e0a4-4287-a009-90d432714eab,,0,感觉团队越来越专业,2025-11-02 15:17:09,用户122,128,0
6f55d40b-5abe-4e2a-ac77-54dce0dfc675,6a475ec2-e0a4-4287-a009-90d432714eab,1,光线控制得真好,2025-11-02 15:29:46,用户A122,36,0
8069d000-27bc-42f5-9b06-930e18a6ff51,,0,每次都不舍得划走,2025-11-02 16:08:57,用户123,139,0
c0417010-979f-4ded-93b2-a4221e6d3487,8069d000-27bc-42f5-9b06-930e18a6ff51,1,这说明真的喜欢,2025-11-02 16:25:00,用户A123,40,0
e25e8b3d-76fb-47ad-89f3-2c34a5893ab5,,0,感觉像在讲我自己的故事,2025-11-02 17:19:42,用户124,147,0
3f62e66c-2326-4cc9-9672-d4b086eba73b,e25e8b3d-76fb-47ad-89f3-2c34a5893ab5,1,同样的共鸣,2025-11-02 17:36:21,用户A124,42,0
00c84c99-354a-4b6a-9854-192c63fbff77,,0,太好看了叭！,2025-11-02 18:25:33,用户125,93,0
c7d23178-95ec-4774-b978-5c263f60b918,00c84c99-354a-4b6a-9854-192c63fbff77,1,我也觉得！,2025-11-02 18:39:18,用户A125,27,0
6d039cf1-be4a-4d48-bb57-7fb70f2aa87c,,0,这配色真的绝,2025-11-02 19:10:18,用户126,109,0
60dbb273-894c-4b7c-9de8-23c6654d4cb0,,0,bgm选得太好了,2025-11-02 20:22:46,用户127,98,0
c498a7d3-83e8-4ce4-8de5-1f539ee78ed3,60dbb273-894c-4b7c-9de8-23c6654d4cb0,1,听得人想哭,2025-11-02 20:38:50,用户A127,24,0
ce3bfd11-9f90-4a45-a417-f94f1cf3e3f3,,0,希望博主能火,2025-11-02 21:33:09,用户128,121,0
d47653d0-3bcf-4988-bb0d-f13f497d7cc4,ce3bfd11-9f90-4a45-a417-f94f1cf3e3f3,1,他已经在火的路上了,2025-11-02 21:47:18,用户A128,35,0
596723ab-865a-4f71-95d6-cab479bb2196,,0,太喜欢这期的意境,2025-11-03 09:06:50,用户129,150,0
6f41934a-9e6a-4717-81d6-65b9bc7635e0,596723ab-865a-4f71-95d6-cab479bb2196,1,美得不像话,2025-11-03 09:20:58,用户A129,46,0
2be07676-8d4a-42b0-9da2-10b5f423ab7f,,0,有点想哭,2025-11-03 10:12:27,用户130,113,0
5cff8ffc-ffd2-480c-98df-197138577097,,0,这光影太治愈,2025-11-03 11:33:44,用户131,125,0
be946942-1222-49ac-abde-2f66d6cf1ecb,5cff8ffc-ffd2-480c-98df-197138577097,1,每帧都像画,2025-11-03 11:48:12,用户A131,37,0
21f8a4d8-1fed-4f68-a66f-e854cf37bb5e,,0,视频节奏太舒服了,2025-11-03 12:20:59,用户132,117,0
ab28f2a6-4542-494c-8e59-a55f7c79e21d,21f8a4d8-1fed-4f68-a66f-e854cf37bb5e,1,真正的高级感,2025-11-03 12:37:21,用户A132,33,0
2de5376e-dabe-473d-b739-63c64f0b9155,,0,配音演员是谁啊,2025-11-03 13:15:48,用户133,76,0
2e77fe26-fdae-48d9-8b4b-b6fe140f0e96,2de5376e-dabe-473d-b739-63c64f0b9155,1,好像是博主本人,2025-11-03 13:29:40,用户A133,21,0
856fc7ec-fd5f-4be0-9124-00596b79eb63,,0,文案太棒了，反复看,2025-11-03 14:05:22,用户134,132,0
fabd4008-2be3-4d53-afb4-6376e3005a44,856fc7ec-fd5f-4be0-9124-00596b79eb63,1,“光会来的”那句封神,2025-11-03 14:22:18,用户A134,39,0
92b374a0-88fe-4683-b6ab-d64045e3ccea,,0,看了都想去旅行,2025-11-03 15:10:17,用户135,101,0
c8997b0c-7614-4d99-a53b-b20e081e30e2,,0,真的太会拍了,2025-11-03 16:18:44,用户136,126,0
45a17fda-131b-48d7-920b-20efdde67bfa,c8997b0c-7614-4d99-a53b-b20e081e30e2,1,视觉享受,2025-11-03 16:32:55,用户A136,32,0
8f517090-fef9-4618-b553-51d448de2c97,,0,每次都很有力量,2025-11-03 17:21:03,用户137,138,0
98639753-ac54-41fb-bcf4-a4c2bab7259d,8f517090-fef9-4618-b553-51d448de2c97,1,作品有温度,2025-11-03 17:38:26,用户A137,43,0
4702afa6-2265-4487-a0e0-ccbf241140e6,,0,画面感太强了,2025-11-03 18:12:55,用户138,124,0
06deca82-8b60-4354-a583-000ba6d0ad78,4702afa6-2265-4487-a0e0-ccbf241140e6,1,配乐也绝,2025-11-03 18:28:47,用户A138,34,0
d7068ee2-1743-4fc1-9071-e2e987e14304,,0,背景太梦幻了,2025-11-03 19:10:21,用户139,108,0
1cca62b0-d179-448d-98f8-863bb4234cc6,d7068ee2-1743-4fc1-9071-e2e987e14304,1,感觉像童话,2025-11-03 19:25:02,用户A139,29,0
0feb100a-2696-4abd-ab79-430e62937713,,0,一定要火！,2025-11-03 20:05:33,用户140,152,0
edf21ea0-e5e0-41c1-a575-4678a04ec38c,0feb100a-2696-4abd-ab79-430e62937713,1,已经爆了哈哈,2025-11-03 20:22:49,用户A140,47,0
7b5a6cd8-5aa9-4014-ac84-2ae16a41fde9,,0,这配乐太浪漫,2025-11-03 21:13:56,用户141,97,0
26a9469e-a56f-4aba-87bd-b9065a9debaf,7b5a6cd8-5aa9-4014-ac84-2ae16a41fde9,1,是的，很柔软,2025-11-03 21:30:00,用户A141,26,0
6a9cf988-39d8-41cd-b240-13fa9a6fbb7e,,0,感觉像风吹过心里,2025-11-04 09:07:19,用户142,129,0
ac8ace1b-d85f-4155-b2ca-c463817a5b62,6a9cf988-39d8-41cd-b240-13fa9a6fbb7e,1,太诗意了,2025-11-04 09:20:51,用户A142,38,0
8e0f44cf-54ac-48b7-a296-c7dd7b798c4f,,0,看完心情平静了,2025-11-04 10:13:27,用户143,104,0
f094ea5f-a5a0-4a7f-9f0f-fdaf7ee97299,,0,背景音乐是谁的作品,2025-11-04 11:24:42,用户144,78,0
50965898-7297-45b2-9ce0-5532f4c46a1d,f094ea5f-a5a0-4a7f-9f0f-fdaf7ee97299,1,可能是轻音乐人白噪音,2025-11-04 11:38:10,用户A144,20,0
b4a2be84-01ff-4dda-87d6-8f94e158f348,,0,有种电影预告的感觉,2025-11-04 12:35:28,用户145,110,0
0f3b4f53-65af-4749-812c-961c8f01a782,b4a2be84-01ff-4dda-87d6-8f94e158f348,1,期待完整版,2025-11-04 12:50:59,用户A145,30,0
a2133690-64f5-45bf-beda-0a308d586a2f,,0,这文案真的高级,2025-11-04 13:41:06,用户146,141,0
8b41aa29-fd70-4846-a6b7-e0b791e81d55,a2133690-64f5-45bf-beda-0a308d586a2f,1,看得出是原创,2025-11-04 13:55:42,用户A146,42,0
7c7c474c-84a0-47ff-8953-cab550474b38,,0,看完好想去海边,2025-11-04 14:25:30,用户147,90,0
fb146b49-139e-4e96-91f5-7c9651d5bd1b,7c7c474c-84a0-47ff-8953-cab550474b38,1,一起去吧哈哈,2025-11-04 14:40:55,用户A147,24,0
cc96e36f-4ce1-4b4b-ae7b-a069e4b3cb4f,,0,喜欢这种慢节奏,2025-11-04 15:17:12,用户148,118,0
316180f5-199d-42ab-a8dd-c9256136fb36,cc96e36f-4ce1-4b4b-ae7b-a069e4b3cb4f,1,太治愈了,2025-11-04 15:31:00,用户A148,33,0
fe6459b6-268d-4f58-9613-fb5945841bb0,,0,这期镜头太干净,2025-11-04 16:21:54,用户149,134,0
36548e4d-401c-4f20-863d-2670525060c3,fe6459b6-268d-4f58-9613-fb5945841bb0,1,构图真高级,2025-11-04 16:36:20,用户A149,41,0
ad83179d-92f7-473d-8f31-c90151fc76e9,,0,结尾那句话太妙了,2025-11-04 17:33:08,用户150,159,0
0e2b2450-0ffb-40b0-81ad-4b01d509da2c,ad83179d-92f7-473d-8f31-c90151fc76e9,1,“风会替我带去想念”,2025-11-04 17:49:55,用户A150,55,0
