cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
06e4a119-d99c-46ab-aa51-ca88303346d7,,0,感觉空气都能闻到香,2025-11-05 18:33:05,用户162,101,0
01ce901f-af54-4656-af92-8a104ca3e9d1,,0,这个色调真的太夏天了,2025-11-05 19:20:48,用户163,123,0
1b491c48-c788-419a-80fe-53c8124f497b,01ce901f-af54-4656-af92-8a104ca3e9d1,1,像被阳光包围,2025-11-05 19:37:18,用户A163,28,0
a132d1fd-e34b-432e-8f57-166b91cb271a,,0,想和朋友一起去露营！,2025-11-05 20:05:22,用户164,132,0
5222cc87-1bd8-4b9f-a4cf-20712338f8cc,a132d1fd-e34b-432e-8f57-166b91cb271a,1,晚上看星星太浪漫,2025-11-05 20:22:11,用户A164,35,0
23278aff-3322-4ca9-bb91-cd1d5f3bfe54,,0,这桥我也走过！太震撼,2025-11-06 09:12:46,用户165,149,0
6103b41a-87ed-4bc6-abbe-e7d77a21b4fa,23278aff-3322-4ca9-bb91-cd1d5f3bfe54,1,风特别大哈哈,2025-11-06 09:25:18,用户A165,41,0
4dd2adb2-c44c-48e3-a337-cc4f885c3d73,,0,云海那一幕太惊艳,2025-11-06 09:58:19,用户166,177,0
b4505cf5-9842-44fa-9289-9fe88b9d5779,4dd2adb2-c44c-48e3-a337-cc4f885c3d73,1,像仙境一样,2025-11-06 10:15:07,用户A166,55,0
1d6a5ee1-6d6e-436a-a632-7c098e74bbae,,0,想起去西藏的那次旅行,2025-11-06 10:43:51,用户167,124,0
324fa313-058d-4b37-8cc5-664a8ca44e54,1d6a5ee1-6d6e-436a-a632-7c098e74bbae,1,那种宁静太难忘,2025-11-06 11:00:02,用户A167,32,0
1f27d14e-2c0b-440a-8e6c-3ce0105cbbc4,,0,感觉空气特别干净,2025-11-06 11:36:30,用户168,95,0
732bc6e0-6d2a-445d-8f7b-f2e0e91495bf,,0,这是无人机拍的吗？太稳了,2025-11-06 12:25:47,用户169,121,0
e59e6e28-a127-4f46-9233-963d2de09695,732bc6e0-6d2a-445d-8f7b-f2e0e91495bf,1,对，博主太会飞了,2025-11-06 12:42:28,用户A169,33,0
1a414ed5-2668-4e1b-9de0-e68c8a4d3202,,0,我好像闻到海的味道,2025-11-06 13:09:31,用户170,114,0
d4ba7354-ef2f-4b14-be97-c849977d5228,1a414ed5-2668-4e1b-9de0-e68c8a4d3202,1,视频太有代入感了,2025-11-06 13:25:59,用户A170,30,0
3ff4a003-de20-481f-b625-936a2c119844,,0,这地方在哪，好安静,2025-11-06 14:12:09,用户171,87,0
f9bfa88c-b831-41ec-8293-eaf123c535ce,3ff4a003-de20-481f-b625-936a2c119844,1,贵州荔波，好美,2025-11-06 14:25:14,用户A171,21,0
de952cde-343d-4d9c-98e4-60bfdc4eaed0,,0,博主太会拍自然了,2025-11-06 15:19:26,用户172,133,0
7eb12436-ee74-48d6-9710-ea910998bf9a,,0,看完想去徒步,2025-11-06 16:10:44,用户173,105,0
9c063eed-8dc1-451d-ac6c-35708467db18,7eb12436-ee74-48d6-9710-ea910998bf9a,1,山风好凉快,2025-11-06 16:27:18,用户A173,27,0
40f2295a-a25b-493b-8cb1-8a72ba0efa3e,,0,这河谷风光绝美,2025-11-06 17:04:58,用户174,143,0
9ba94ec5-6116-4653-a22e-7f580f4c055a,40f2295a-a25b-493b-8cb1-8a72ba0efa3e,1,云雾缭绕太梦幻,2025-11-06 17:18:33,用户A174,39,0
06240444-85e5-4af6-8fc4-1c420adec38d,,0,一定要去一次！,2025-11-06 18:12:36,用户175,97,0
2fc78cb7-db28-4443-9011-ca1daa6c0cea,06240444-85e5-4af6-8fc4-1c420adec38d,1,推荐自驾！风景更全,2025-11-06 18:29:55,用户A175,25,0
946b71ef-0c82-489a-aff1-edd8bf5a557b,,0,博主这脚本写得真好,2025-11-07 09:07:23,用户176,122,0
fae7551e-618e-449c-a98b-a72dffefb92f,946b71ef-0c82-489a-aff1-edd8bf5a557b,1,每个城市都像诗,2025-11-07 09:25:11,用户A176,34,0
d3c76c6b-f8b4-440d-9696-cc24262152ce,,0,太想去云南了！,2025-11-07 10:15:40,用户177,146,0
11c7b85e-4cfc-462e-99f9-4a72ec369928,d3c76c6b-f8b4-440d-9696-cc24262152ce,1,大理真的好适合拍照,2025-11-07 10:32:07,用户A177,45,0
1c97cf57-8948-47cb-aaa3-4c86c7cf6414,,0,这个角度好特别,2025-11-07 11:28:18,用户178,83,0
ad2c3c44-518e-4784-a83b-9284c303b427,1c97cf57-8948-47cb-aaa3-4c86c7cf6414,1,有点像无人机低飞,2025-11-07 11:44:52,用户A178,22,0
e9ff20ca-7322-4281-bbf9-972e8ca75070,,0,这配色太清新了,2025-11-07 12:33:55,用户179,108,0
790b876f-b0b1-401b-9230-b31ca2bbf397,e9ff20ca-7322-4281-bbf9-972e8ca75070,1,像水彩画一样,2025-11-07 12:50:09,用户A179,29,0
b773ebd3-3c50-4b46-9467-92aa5a6dd522,,0,一定是早上拍的吧，光线太好了,2025-11-07 13:21:44,用户180,112,0
9a223a8b-767e-4110-a0ce-a12c7c14966c,,0,我也想带爸妈去看看海,2025-11-07 14:33:16,用户181,161,0
6b023b43-6108-4464-9a05-f205aa0240cd,9a223a8b-767e-4110-a0ce-a12c7c14966c,1,他们一定会喜欢,2025-11-07 14:50:24,用户A181,47,0
6072c307-1fa3-4135-b849-0db595ea10f9,,0,这段公路太美太自由了,2025-11-07 15:08:52,用户182,140,0
ee3525e4-40e8-411d-be3f-4480bdba33a8,6072c307-1fa3-4135-b849-0db595ea10f9,1,想开车去流浪,2025-11-07 15:22:06,用户A182,38,0
0b86a74c-2ae7-4bb3-a546-c35a5c4fc5b5,,0,风吹过镜头的声音太真实,2025-11-07 16:09:33,用户183,98,0
047c454d-7e10-46c1-ab5a-ecbb9d3027eb,0b86a74c-2ae7-4bb3-a546-c35a5c4fc5b5,1,太有现场感了,2025-11-07 16:25:40,用户A183,25,0
0fe15eef-4ab3-47ff-bdba-51de6cf6fb10,,0,这是不是青海？太熟悉了,2025-11-07 17:12:41,用户184,116,0
e6351b8d-fa36-4f14-8cbc-6b80ad81899d,0fe15eef-4ab3-47ff-bdba-51de6cf6fb10,1,是茶卡盐湖！,2025-11-07 17:29:12,用户A184,31,0
daf3f996-fb26-4559-84c7-380f06a67268,,0,这色调太舒服,2025-11-07 18:27:23,用户185,125,0
1304522a-a6e5-44ac-9e5c-6f4919aa2431,daf3f996-fb26-4559-84c7-380f06a67268,1,像被阳光包裹,2025-11-07 18:40:44,用户A185,34,0
ec9b6757-caf6-4304-b08e-210f3ea889ba,,0,想背上包去流浪,2025-11-07 19:14:59,用户186,138,0
6fd4ab01-10d6-4d48-8520-30f9b0decad3,ec9b6757-caf6-4304-b08e-210f3ea889ba,1,一路风景一路歌,2025-11-07 19:30:36,用户A186,40,0
ba838fba-dd0c-40a0-a30f-52fb1de57e1e,,0,每一帧都像海报,2025-11-07 20:08:22,用户187,111,0
2688baee-4062-4d5f-ad31-862cd30c7fd3,,0,看完就想辞职去旅行,2025-11-07 21:02:09,用户188,169,0
67078ca9-3bcd-4cdc-b4e5-204a16ac2098,2688baee-4062-4d5f-ad31-862cd30c7fd3,1,哈哈我也这么想,2025-11-07 21:16:33,用户A188,51,0
5e1b3a61-9003-43c7-b2d2-294504178fa2,,0,云雾中的山太梦幻,2025-11-08 09:15:36,用户189,145,0
625b5947-92db-4526-bd16-ea5476b6cc2a,5e1b3a61-9003-43c7-b2d2-294504178fa2,1,像国画一样,2025-11-08 09:32:08,用户A189,42,0
dcfa37e0-d62c-4b12-84af-b441c3ee711f,,0,想知道你用的相机型号,2025-11-08 10:20:44,用户190,94,0
c083aca2-05cf-49a0-bdd4-dc15f10b0df3,dcfa37e0-d62c-4b12-84af-b441c3ee711f,1,估计是Sony A7系列,2025-11-08 10:38:27,用户A190,23,0
3063e6c0-88ad-4857-a071-abaeff4b65c3,,0,视频太干净太通透,2025-11-08 11:11:19,用户191,123,0
e5b34dfa-a7a8-4d50-942a-402ad0d86d55,,0,想看日出完整版,2025-11-08 12:19:08,用户192,107,0
08d23929-6efb-455e-b7ea-5ed8e75b2ac6,e5b34dfa-a7a8-4d50-942a-402ad0d86d55,1,那段太震撼,2025-11-08 12:33:52,用户A192,29,0
3e0e42be-9a73-40f4-85ac-18a7fb7929be,,0,背景音乐太浪漫,2025-11-08 13:27:35,用户193,132,0
c637f050-9c91-4e81-a808-e0be7c0e678f,3e0e42be-9a73-40f4-85ac-18a7fb7929be,1,跟画面太配了,2025-11-08 13:43:18,用户A193,37,0
7ff0e423-1975-4f21-86e4-25a854d308b8,,0,想去环岛骑行,2025-11-08 14:41:26,用户194,119,0
5a03ff5e-1dfe-4ecf-ad4b-4cd6b0c6a72f,7ff0e423-1975-4f21-86e4-25a854d308b8,1,风吹起来太爽,2025-11-08 14:59:50,用户A194,32,0
b4b982fe-b195-4c0c-8d94-d3e3c8f10f9e,,0,这天空的颜色太高级,2025-11-08 15:33:40,用户195,101,0
3f4ff021-6a30-4ee8-882e-ee9eb164a15f,b4b982fe-b195-4c0c-8d94-d3e3c8f10f9e,1,绝美滤镜,2025-11-08 15:47:55,用户A195,26,0
2ef4df84-37e8-4ec8-980e-0f6995605b8a,,0,感觉视频有故事感,2025-11-08 16:40:27,用户196,128,0
b47a0957-db64-4dd6-8135-8fbab57890e9,,0,想知道你下一个目的地,2025-11-08 17:33:59,用户197,109,0
ca4efc55-4921-45a8-b251-6980f932c480,b47a0957-db64-4dd6-8135-8fbab57890e9,1,博主去冰岛吧！,2025-11-08 17:50:33,用户A197,30,0
a42fcc5a-b3a3-4026-99d1-0bf364424845,,0,这视角太震撼了,2025-11-08 18:42:10,用户198,138,0
b7e66a48-aa18-41f2-8f63-101c1bc2734c,a42fcc5a-b3a3-4026-99d1-0bf364424845,1,无人机飞得太稳了,2025-11-08 18:59:20,用户A198,39,0
b9d1a6ae-4ec7-4024-8247-1f6ab0f46129,,0,好想去西北自驾,2025-11-08 19:27:44,用户199,157,0
d267db2f-a6c3-4f19-b8eb-a2c0858c4686,b9d1a6ae-4ec7-4024-8247-1f6ab0f46129,1,一路沙漠和星空,2025-11-08 19:43:55,用户A199,45,0
246f6720-5e82-4e0f-88d8-c9a8c13359f0,,0,看完决定去一次旅行,2025-11-08 20:33:25,用户200,166,0
e8f9a2c6-a4c0-4be7-8dbd-84a853229bfe,246f6720-5e82-4e0f-88d8-c9a8c13359f0,1,记得带上好心情！,2025-11-08 20:49:47,用户A200,50,0
