cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
48fcb9e4-48ed-4b7e-95d5-f1b1c123a4cf,e1479c23-7e95-4801-ba43-de0b99e44b6f,1,台词太有力量,2025-11-16 15:19:59,用户M474,38,0
efa2d310-ee81-463f-9e3e-ade297135ad7,,0,画展的人比画多哈哈,2025-11-16 16:03:20,用户475,98,0
f217b88a-78ca-48a4-a5e6-7d0ae7cd700d,efa2d310-ee81-463f-9e3e-ade297135ad7,1,周末人山人海,2025-11-16 16:18:14,用户M475,22,0
5726cf40-9e58-45ea-aba5-f8d7707e324c,,0,摄影展色调太高级,2025-11-16 17:08:42,用户476,135,0
818e974a-964f-4d15-95ad-3dd2bbd3a31b,5726cf40-9e58-45ea-aba5-f8d7707e324c,1,黑白构图太有味道,2025-11-16 17:22:37,用户M476,31,0
dd911b74-ebba-4405-9c8f-d2aba3468e36,,0,传统文化越来越潮,2025-11-16 18:10:55,用户477,148,0
405c9676-1918-4e21-9d09-c627faa721fe,dd911b74-ebba-4405-9c8f-d2aba3468e36,1,汉服小姐姐太好看,2025-11-16 18:24:40,用户M477,35,0
e7aa96af-9ac9-4d26-af41-f2749e76930c,,0,书法展真的让人安静下来,2025-11-16 19:09:26,用户478,121,0
45c46670-aa8d-4629-bf0e-96fedc73490d,,0,最近沉迷拼贴艺术,2025-11-16 20:13:39,用户479,128,0
3510e4b6-14dc-4891-9f7e-63584dc012ce,45c46670-aa8d-4629-bf0e-96fedc73490d,1,每张都像情绪碎片,2025-11-16 20:28:27,用户M479,30,0
35ff620e-61b5-4ca6-9bc8-9f5aedc9cace,,0,看完纪录片想重新生活,2025-11-16 21:07:55,用户480,163,0
67a4312f-444f-4891-8724-d41609ecd53c,35ff620e-61b5-4ca6-9bc8-9f5aedc9cace,1,艺术让人重新感受世界,2025-11-16 21:23:09,用户M480,42,0
