cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
36075c4d-369a-4794-b6aa-9bf991aa7ae1,,0,喜茶的冰淇淋乌龙我愿称神作,2025-11-02 09:11:45,用户217,176,0
3afe55bb-bd1d-4f55-bb16-c21f551b47b4,36075c4d-369a-4794-b6aa-9bf991aa7ae1,1,奶盖控狂喜,2025-11-02 09:25:58,用户C217,43,0
ba18ec83-77f6-4e42-8285-f607655448a5,,0,星巴克那杯桂花拿铁好喝爆了,2025-11-02 10:03:58,用户218,163,0
5805d7bd-a128-47a1-b6a0-104a1cbb8fe7,ba18ec83-77f6-4e42-8285-f607655448a5,1,桂花香气太治愈,2025-11-02 10:18:27,用户C218,40,0
f7ac70ee-262b-4525-b017-fa503a583c9a,,0,麦当劳的雪碧永远最冰,2025-11-02 10:48:32,用户219,130,0
f497dea4-965a-48b2-b792-54481e15c8bc,,0,小众果汁品牌也开始内卷了,2025-11-02 11:30:44,用户220,118,0
f5b1d92d-8b86-4fe3-b898-6e8494f1cbe4,f497dea4-965a-48b2-b792-54481e15c8bc,1,现在包装都太精致,2025-11-02 11:44:50,用户C220,27,0
266bf3f8-ed5f-4e2b-9d83-3e2e9fb2aab2,,0,新出的无糖可乐真香,2025-11-02 12:13:10,用户221,147,0
234aa1fd-b6d1-4830-bc8b-0e6765c267db,266bf3f8-ed5f-4e2b-9d83-3e2e9fb2aab2,1,味道比我预想的好,2025-11-02 12:28:05,用户C221,33,0
eb0cc331-c60b-460e-865f-5d345898d038,,0,每次喝椰汁都想过年,2025-11-02 13:01:29,用户222,122,0
f9790520-c3bf-48b5-89be-59916020de44,eb0cc331-c60b-460e-865f-5d345898d038,1,“我从小喝到大”哈哈,2025-11-02 13:18:16,用户C222,31,0
ad4cd6bb-c25c-4463-90dc-78faa0e1c28a,,0,元气森林那瓶葡萄味太甜了,2025-11-02 14:12:08,用户223,99,0
2fdd12e4-db41-4aa4-ad4e-15725cae4494,ad4cd6bb-c25c-4463-90dc-78faa0e1c28a,1,比老版甜多了,2025-11-02 14:25:27,用户C223,22,0
3fe0176f-620c-4b08-ad4f-042843f41fd0,,0,冰美式+冰块=灵魂觉醒,2025-11-02 15:20:50,用户224,185,0
5868cfc2-3481-4726-9459-41fa0fc4fba9,3fe0176f-620c-4b08-ad4f-042843f41fd0,1,清苦带甜才是极致,2025-11-02 15:33:48,用户C224,48,0
a53bfdb3-6fbb-45cc-a655-8548c766af26,,0,混合果汁真是解渴神器,2025-11-02 16:09:32,用户225,136,0
157aa0b7-c4cb-4ac2-bbb5-1cc9f439f22b,,0,这杯咖啡拉花太好看了,2025-11-02 17:12:16,用户226,155,0
b818d7ee-6350-4951-b450-93ca936b6489,157aa0b7-c4cb-4ac2-bbb5-1cc9f439f22b,1,拍照发朋友圈必备,2025-11-02 17:26:29,用户C226,39,0
49c505b6-3643-4ce4-85c3-5968183dd168,,0,奶盖加波波太上头了,2025-11-02 18:15:07,用户227,141,0
19919085-1128-446a-a38a-dd3d7f6773e5,49c505b6-3643-4ce4-85c3-5968183dd168,1,热量爆炸但好喝,2025-11-02 18:29:41,用户C227,34,0
95100dee-3c54-4c12-a982-6dfe37feacf1,,0,柠檬水永远的解渴王者,2025-11-02 19:02:58,用户228,127,0
b80af9a8-234f-4456-b450-ecaaf1b771e7,95100dee-3c54-4c12-a982-6dfe37feacf1,1,夏天我靠它续命,2025-11-02 19:15:37,用户C228,32,0
86f7bcc0-08ff-4cec-8807-db55c1ee1b74,,0,百事和可口还是不一样,2025-11-02 20:08:41,用户229,108,0
c215c2e9-b660-495c-aa06-2f4da184d74b,86f7bcc0-08ff-4cec-8807-db55c1ee1b74,1,百事更甜一些,2025-11-02 20:22:19,用户C229,26,0
a600ee92-1a67-4f98-a031-b9e9f38920a9,,0,奶茶真是快乐水,2025-11-02 21:15:32,用户230,173,0
0a389567-0e77-4927-a8cd-34a55db6da51,a600ee92-1a67-4f98-a031-b9e9f38920a9,1,但钱包在哭,2025-11-02 21:29:56,用户C230,45,0
a9e5dc77-1f77-4528-b1c0-d8984684c664,,0,这杯冷萃咖啡好顺滑,2025-11-03 09:05:18,用户231,148,0
c23a1a5f-38c6-4950-a467-2dc29069c9e3,a9e5dc77-1f77-4528-b1c0-d8984684c664,1,不苦反而有回甘,2025-11-03 09:19:27,用户C231,36,0
aee75148-1493-4ef4-b049-4e8bedea7561,,0,红茶拿铁的香气好自然,2025-11-03 10:12:30,用户232,123,0
c044aa85-8667-43b6-b3b6-771a166d2dd2,aee75148-1493-4ef4-b049-4e8bedea7561,1,茶味刚刚好,2025-11-03 10:25:55,用户C232,31,0
045c6c50-c1aa-406a-a2ec-4bad64d3e3a0,,0,矿泉水都开始卷包装了,2025-11-03 11:23:14,用户233,102,0
a3092ac6-a597-4649-94e7-dbbb21c8f984,,0,这杯蜜桃乌龙好治愈,2025-11-03 12:20:59,用户234,168,0
0b77d1d4-b511-45a3-a9e0-b0a94b2ada79,a3092ac6-a597-4649-94e7-dbbb21c8f984,1,少糖版也不错,2025-11-03 12:33:45,用户C234,40,0
855ffbf6-ed23-47a5-91e9-0b96ca3e071b,,0,柚子气泡水清爽爆表,2025-11-03 13:15:33,用户235,125,0
40f09dea-5863-423e-b8df-09ab4c04df01,855ffbf6-ed23-47a5-91e9-0b96ca3e071b,1,每次健身都喝它,2025-11-03 13:29:16,用户C235,29,0
ef72651b-7558-410d-b58f-85c2ff164835,,0,拿铁配曲奇，完美下午茶,2025-11-03 14:10:41,用户236,159,0
ddcee34c-33c3-4109-b7c5-5afa8fa8530e,ef72651b-7558-410d-b58f-85c2ff164835,1,太懂生活了,2025-11-03 14:25:09,用户C236,42,0
6e596a3d-bd03-47f5-bcc0-a320cfa999aa,,0,最近爱上燕麦奶,2025-11-03 15:08:22,用户237,137,0
5e161830-ab41-4750-b852-d1965abb3f63,6e596a3d-bd03-47f5-bcc0-a320cfa999aa,1,无乳糖的更顺口,2025-11-03 15:21:30,用户C237,33,0
41f81146-30f0-4a06-ac67-54a54309ad0d,,0,功能饮料现在都搞花样,2025-11-03 16:00:09,用户238,118,0
9dc1124d-4a75-4acf-a38b-cdeaf779f634,41f81146-30f0-4a06-ac67-54a54309ad0d,1,味道越来越像果汁,2025-11-03 16:15:47,用户C238,27,0
2d495470-2c21-45bd-8555-5c41494249b0,,0,那个柠檬美式太上头了,2025-11-03 17:06:35,用户239,147,0
fdf039a6-eba6-451e-8ad9-f0de6b42629d,2d495470-2c21-45bd-8555-5c41494249b0,1,酸爽醒神！,2025-11-03 17:18:59,用户C239,35,0
411c9322-e694-404e-95fa-356edc9f89d3,,0,冰淇淋奶茶谁发明的太懂了,2025-11-03 18:08:10,用户240,163,0
1f2558b3-93f7-43a4-9687-dbb006414938,411c9322-e694-404e-95fa-356edc9f89d3,1,每次都想多点奶盖,2025-11-03 18:22:44,用户C240,41,0
4fb32100-05d3-4d8a-89b4-6d88e3a7190f,,0,那瓶益生菌饮料超好喝,2025-11-03 19:19:58,用户241,119,0
3c170e3a-59ef-4d01-aa0a-c454417ff409,,0,加了芝士的抹茶拿铁太绝,2025-11-03 20:16:42,用户242,132,0
2f5d7a27-6ddd-4b4b-9629-3804240f077b,3c170e3a-59ef-4d01-aa0a-c454417ff409,1,苦中带甜刚刚好,2025-11-03 20:29:26,用户C242,28,0
8a15e31b-7e6d-4808-9e42-e87ca2cac6b4,,0,这家咖啡店出新品太勤快,2025-11-03 21:09:35,用户243,111,0
b080ad7e-70bd-440b-9b54-ab34eefed3c1,8a15e31b-7e6d-4808-9e42-e87ca2cac6b4,1,周周换菜单,2025-11-03 21:23:55,用户C243,25,0
223ffb0f-6cbf-4cbb-91ba-85b85312814d,,0,茉莉奶绿好香,2025-11-04 09:15:28,用户244,122,0
ff01ec49-0f8b-48d1-81f0-aee81c6e84e0,223ffb0f-6cbf-4cbb-91ba-85b85312814d,1,花香太迷人,2025-11-04 09:28:30,用户C244,30,0
ef61e88e-8cbe-4f07-953f-9ee910cdc192,,0,冰美式才是打工人精神续命液,2025-11-04 10:20:11,用户245,186,0
4f767835-1eb8-4958-b7bc-2544a5267a96,ef61e88e-8cbe-4f07-953f-9ee910cdc192,1,不加糖才提神,2025-11-04 10:34:49,用户C245,48,0
f4d18cda-31bf-49b5-8e1b-0815662d3644,,0,果茶类饮品颜值太高了,2025-11-04 11:25:44,用户246,144,0
63ae2be0-ee47-482d-8efd-f0709684c34c,f4d18cda-31bf-49b5-8e1b-0815662d3644,1,拍照党狂喜,2025-11-04 11:38:00,用户C246,37,0
56ff40ee-56db-4b1e-9169-9a6dc4c4f566,,0,每次点单都选错甜度,2025-11-04 12:16:53,用户247,101,0
e6d56eff-32e3-4f48-ad87-de4de3cd30a9,,0,夏天一定要冰柠檬茶,2025-11-04 13:20:36,用户248,177,0
9326e446-39a0-4ef0-b612-2d4d34189702,e6d56eff-32e3-4f48-ad87-de4de3cd30a9,1,再加薄荷叶完美,2025-11-04 13:33:28,用户C248,44,0
745aa0d2-93b1-4984-968b-83665da5b222,,0,奶茶真的会上瘾,2025-11-04 14:08:51,用户249,165,0
3abf9052-6045-4138-95c9-d66b897bde89,745aa0d2-93b1-4984-968b-83665da5b222,1,但快乐比卡路里重要,2025-11-04 14:25:12,用户C249,50,0
433b0b9b-b03e-4264-a141-3d92d693f9df,,0,这家果汁店太有创意了,2025-11-04 15:15:19,用户250,139,0
81f6f6f0-b7f7-435f-8e3d-5ae3b6ac862c,433b0b9b-b03e-4264-a141-3d92d693f9df,1,混搭口味超惊喜,2025-11-04 15:29:43,用户C250,36,0
