cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
b8befa66-5309-46e1-bb66-67995ae233ec,f121f06e-0e7e-4922-a116-845d693502e2,1,好像是博主本人,2025-11-03 13:29:40,用户A133,21,0
933cff7f-caef-4919-a3b9-347715394467,,0,文案太棒了，反复看,2025-11-03 14:05:22,用户134,132,0
deb034f9-e6af-4bc3-bb9d-138037c9d42e,933cff7f-caef-4919-a3b9-347715394467,1,“光会来的”那句封神,2025-11-03 14:22:18,用户A134,39,0
bda90299-8e41-464a-8a46-17090bc4f1b8,,0,看了都想去旅行,2025-11-03 15:10:17,用户135,101,0
7e45ed81-74b9-43e4-ac91-12f03877e96e,,0,真的太会拍了,2025-11-03 16:18:44,用户136,126,0
a329025c-acde-4803-bf2d-36d162a893b1,7e45ed81-74b9-43e4-ac91-12f03877e96e,1,视觉享受,2025-11-03 16:32:55,用户A136,32,0
7446152d-dbfc-4d85-99f7-f67f5ec248ed,,0,每次都很有力量,2025-11-03 17:21:03,用户137,138,0
170e815e-925c-4b6b-9ffc-cfcc7f09a09d,7446152d-dbfc-4d85-99f7-f67f5ec248ed,1,作品有温度,2025-11-03 17:38:26,用户A137,43,0
a31839d6-5518-4687-bb5f-d74533142efd,,0,画面感太强了,2025-11-03 18:12:55,用户138,124,0
74a34e7d-a3d3-4664-9c6c-bd2fb28975dc,a31839d6-5518-4687-bb5f-d74533142efd,1,配乐也绝,2025-11-03 18:28:47,用户A138,34,0
f12744d3-9bd5-45da-be28-68f83abdc525,,0,背景太梦幻了,2025-11-03 19:10:21,用户139,108,0
1af24f43-1ae4-4451-b0e5-0172063e04bf,f12744d3-9bd5-45da-be28-68f83abdc525,1,感觉像童话,2025-11-03 19:25:02,用户A139,29,0
e2e59161-5087-4c57-b943-3b5f164d720c,,0,一定要火！,2025-11-03 20:05:33,用户140,152,0
6e5e2c71-ef86-463d-ad44-5bdf7fd35023,e2e59161-5087-4c57-b943-3b5f164d720c,1,已经爆了哈哈,2025-11-03 20:22:49,用户A140,47,0
fa9bdc2e-b8cb-4ddc-8f80-df8feec8cee8,,0,这配乐太浪漫,2025-11-03 21:13:56,用户141,97,0
1897f49d-2ce6-4227-9854-d83b36d4ceba,fa9bdc2e-b8cb-4ddc-8f80-df8feec8cee8,1,是的，很柔软,2025-11-03 21:30:00,用户A141,26,0
ad01a58f-f5a3-4fb2-934a-a0476b6d7229,,0,感觉像风吹过心里,2025-11-04 09:07:19,用户142,129,0
35ba6bb3-31d9-44e8-bbef-54f1e851b673,ad01a58f-f5a3-4fb2-934a-a0476b6d7229,1,太诗意了,2025-11-04 09:20:51,用户A142,38,0
f4dc9663-4746-4c30-9f26-476a9048fe6a,,0,看完心情平静了,2025-11-04 10:13:27,用户143,104,0
46615129-e88b-45dd-b63b-0491cc170ac0,,0,背景音乐是谁的作品,2025-11-04 11:24:42,用户144,78,0
f058244b-db1c-4b34-8d6d-02c50aad4d4c,46615129-e88b-45dd-b63b-0491cc170ac0,1,可能是轻音乐人白噪音,2025-11-04 11:38:10,用户A144,20,0
ba78c5cd-6e87-4147-b00d-fcae2e60b97f,,0,有种电影预告的感觉,2025-11-04 12:35:28,用户145,110,0
75a7aae8-ddc2-4d27-ac31-78ed538b4e6a,ba78c5cd-6e87-4147-b00d-fcae2e60b97f,1,期待完整版,2025-11-04 12:50:59,用户A145,30,0
6df89418-5b2a-4ecf-b01e-e9f2538fd76d,,0,这文案真的高级,2025-11-04 13:41:06,用户146,141,0
e43cf9af-67dc-40c8-8cba-c3bc5e70153e,6df89418-5b2a-4ecf-b01e-e9f2538fd76d,1,看得出是原创,2025-11-04 13:55:42,用户A146,42,0
b9cb6034-3bb1-4315-87a3-1e56a0b3291d,,0,看完好想去海边,2025-11-04 14:25:30,用户147,90,0
9c28b557-78bf-4c93-9831-acbc6882784c,b9cb6034-3bb1-4315-87a3-1e56a0b3291d,1,一起去吧哈哈,2025-11-04 14:40:55,用户A147,24,0
8058f4e2-1b3e-4408-b377-795817cbb5ce,,0,喜欢这种慢节奏,2025-11-04 15:17:12,用户148,118,0
fdb0fc3a-1e14-4a87-a377-2aa6ee2a07be,8058f4e2-1b3e-4408-b377-795817cbb5ce,1,太治愈了,2025-11-04 15:31:00,用户A148,33,0
451f3ed0-0c96-4c46-8f9b-78fe06e4691a,,0,这期镜头太干净,2025-11-04 16:21:54,用户149,134,0
97037484-a738-487e-82b7-9f81bcd8d486,451f3ed0-0c96-4c46-8f9b-78fe06e4691a,1,构图真高级,2025-11-04 16:36:20,用户A149,41,0
03b7f2a2-a528-4db3-89ae-365ffcf26502,,0,结尾那句话太妙了,2025-11-04 17:33:08,用户150,159,0
211127ef-994a-41cf-bd5a-51c87862caf1,03b7f2a2-a528-4db3-89ae-365ffcf26502,1,“风会替我带去想念”,2025-11-04 17:49:55,用户A150,55,0
