cid,parent_cid,comment_type,content,comment_time,username,like_count,reply_count
b7bcbcda-cffb-4b72-b6c2-3a9c219a277a,,0,公交车启动那一刻好有力量,2025-11-10 13:10:17,用户221,88,0
360b1747-5112-4eb4-9e1f-156c4b895f57,b7bcbcda-cffb-4b72-b6c2-3a9c219a277a,1,每天都从这开始,2025-11-10 13:26:55,用户A221,24,0
ae5e856b-2868-4d97-b1a0-84180370c03f,,0,隧道里的灯光太炫酷了,2025-11-10 14:08:33,用户222,95,0
2c88be18-c4c9-4c06-9eec-97ee0abc8dbf,ae5e856b-2868-4d97-b1a0-84180370c03f,1,像在时光隧道里,2025-11-10 14:25:09,用户A222,26,0
070a1d5f-95d8-4408-abbc-b27813238403,,0,博主取景太绝了,2025-11-10 15:12:58,用户223,113,0
8157c049-eff5-423f-9c34-01690b29c518,,0,这停车场镜头太有氛围,2025-11-10 16:25:40,用户224,107,0
aa72db23-3f18-4f18-93b4-2959fcd901e9,8157c049-eff5-423f-9c34-01690b29c518,1,空镜太强了,2025-11-10 16:42:13,用户A224,28,0
8eda4405-d73c-4987-9431-0988374b3a8b,,0,这公交站的灯光好治愈,2025-11-10 17:33:19,用户225,121,0
351f23c2-1ed6-448d-b354-c19d9ce58051,8eda4405-d73c-4987-9431-0988374b3a8b,1,蓝调时刻太美,2025-11-10 17:48:00,用户A225,30,0
4a7b9d2e-2c4f-4a55-ad98-89b30accb4b0,,0,博主这镜头切换太丝滑了,2025-11-10 18:18:09,用户226,124,0
87a7c308-896e-4d72-b31f-181276133dd7,4a7b9d2e-2c4f-4a55-ad98-89b30accb4b0,1,就像MV一样,2025-11-10 18:33:58,用户A226,33,0
603fd169-2ea4-4c70-8b5c-98d75621367f,,0,感觉车流就是城市的呼吸,2025-11-10 19:23:51,用户227,155,0
a5d61034-e805-4305-a0c7-38879b041e20,603fd169-2ea4-4c70-8b5c-98d75621367f,1,太有诗意了,2025-11-10 19:41:07,用户A227,44,0
9fb02d7b-04d4-4bd7-b890-7ff61fa01cab,,0,这地铁站的天花板设计真特别,2025-11-10 20:14:26,用户228,109,0
1cd5c7ee-2de2-4f35-b04b-84c8f7cfc5fa,9fb02d7b-04d4-4bd7-b890-7ff61fa01cab,1,像星空一样,2025-11-10 20:29:39,用户A228,27,0
04e72515-7bb1-487f-952a-cef179918dbc,,0,看完想坐一次夜班高铁,2025-11-10 21:05:17,用户229,136,0
a93c04e8-ce44-4ce6-93b0-d8a5a5d77602,04e72515-7bb1-487f-952a-cef179918dbc,1,夜车最有浪漫感,2025-11-10 21:21:22,用户A229,39,0
4e51c243-1654-4256-bfb0-3e4f1d64e83d,,0,博主太会构图了,2025-11-11 08:09:44,用户230,98,0
7a8dc251-8b07-458d-b362-2b9228dd9656,,0,这红绿灯的节奏太好听,2025-11-11 09:16:31,用户231,101,0
9c8b0f31-e681-4756-a9d2-e5a892c9f2e6,7a8dc251-8b07-458d-b362-2b9228dd9656,1,仿佛在跳舞,2025-11-11 09:29:48,用户A231,26,0
0de5981e-7560-4242-90fb-b18e79d39c06,,0,自驾穿越那段太爽了,2025-11-11 10:21:40,用户232,144,0
72f5a734-d913-41e6-8c0f-edb8100e2745,0de5981e-7560-4242-90fb-b18e79d39c06,1,风景太开阔,2025-11-11 10:37:03,用户A232,41,0
e340ef3e-f470-40f4-bd05-952273e798a4,,0,城市夜行真的太迷人,2025-11-11 11:34:27,用户233,125,0
fc6d096e-9ee2-479a-b002-d300e055bbcd,e340ef3e-f470-40f4-bd05-952273e798a4,1,光影交错太梦幻,2025-11-11 11:49:59,用户A233,35,0
ee5d990d-6308-4f53-95c2-13c3e8f30b8b,,0,那辆黄出租车好抢眼,2025-11-11 12:45:06,用户234,89,0
b9619946-eb54-41c5-825b-7e05f7d07cb6,,0,公交报站声好熟悉,2025-11-11 13:22:38,用户235,76,0
bc1be0ef-59e2-42d6-8940-487ee00f8cd6,b9619946-eb54-41c5-825b-7e05f7d07cb6,1,广州地铁一样的语调,2025-11-11 13:37:15,用户A235,19,0
4cd8eb87-b584-42b3-b7c5-ca1d3eccb0ee,,0,每次看到列车进站都好激动,2025-11-11 14:19:07,用户236,134,0
f0be069a-06e3-4d43-b404-0eefeb35f718,4cd8eb87-b584-42b3-b7c5-ca1d3eccb0ee,1,那声音太有力量,2025-11-11 14:34:21,用户A236,37,0
ab956d3c-7020-4723-beeb-74667defaf51,,0,博主太会剪了,2025-11-11 15:10:53,用户237,113,0
343e82bb-f8a6-426d-a435-2a111d39857b,ab956d3c-7020-4723-beeb-74667defaf51,1,转场太丝滑,2025-11-11 15:25:18,用户A237,28,0
214bf2c0-487d-4825-8851-caf2563ff1ea,,0,看完有点想坐绿皮火车,2025-11-11 16:18:44,用户238,118,0
d6d41a9f-c903-43d5-97f3-67674085bdfc,214bf2c0-487d-4825-8851-caf2563ff1ea,1,那种慢节奏太怀旧了,2025-11-11 16:32:57,用户A238,31,0
bbb94ef4-ef29-4aef-8580-2c62291020f5,,0,这城市的节奏太快了,2025-11-11 17:24:59,用户239,106,0
3b4aede5-a0db-4814-99cb-e71c0b5306a2,bbb94ef4-ef29-4aef-8580-2c62291020f5,1,但也很迷人,2025-11-11 17:40:21,用户A239,27,0
30a60b22-3018-4aee-9031-fd108807242a,,0,每一帧都有速度感,2025-11-11 18:31:48,用户240,122,0
b77a583f-2f3d-46c4-bb4d-4f51716d4977,30a60b22-3018-4aee-9031-fd108807242a,1,像时间在奔跑,2025-11-11 18:46:55,用户A240,32,0
4534fc56-388e-41da-a776-ac461b1d782f,,0,火车穿过城市那段太美,2025-11-11 19:15:35,用户241,149,0
4d432d31-d8ae-48d2-939f-3931f373b3b2,,0,公交夜景也太浪漫了吧,2025-11-11 20:08:41,用户242,135,0
73bdcf91-1a48-4c80-a0ea-f94abde20c9d,4d432d31-d8ae-48d2-939f-3931f373b3b2,1,霓虹灯太治愈,2025-11-11 20:23:07,用户A242,38,0
9523cee7-02e5-4dde-8b0f-bd1fef49906e,,0,每次听列车鸣笛都好感动,2025-11-11 21:02:59,用户243,142,0
7ca7bd93-bce4-4db0-817a-1855474945ae,9523cee7-02e5-4dde-8b0f-bd1fef49906e,1,那种归家的感觉,2025-11-11 21:16:45,用户A243,40,0
316a1f4d-2182-47e9-9a56-c03f4f104944,,0,城市夜行的节奏太舒服,2025-11-12 08:15:13,用户244,117,0
586cdc7a-0e7e-4986-9271-6577ce7b9d16,316a1f4d-2182-47e9-9a56-c03f4f104944,1,配乐选得妙,2025-11-12 08:29:22,用户A244,30,0
d23b8e38-f8cd-4f2f-9591-f49b76e2f7fc,,0,博主拍的高架线太流畅,2025-11-12 09:20:26,用户245,123,0
8b12a42c-0dc4-4097-b869-10e7dad126a7,d23b8e38-f8cd-4f2f-9591-f49b76e2f7fc,1,俯拍太稳了,2025-11-12 09:34:50,用户A245,31,0
a0f5db32-8cad-4f3d-8228-6b4a281f0634,,0,这地铁站设计太科幻,2025-11-12 10:17:44,用户246,138,0
05fc61ce-01e8-466f-be8c-ad7c3eeb6301,a0f5db32-8cad-4f3d-8228-6b4a281f0634,1,像外星基地一样,2025-11-12 10:31:59,用户A246,37,0
84c611d0-f87a-402f-a9a2-0a517d129f51,,0,车流的灯光好像星河,2025-11-12 11:22:53,用户247,160,0
b3f2847b-4110-42c2-9b45-4a4814aa6f6a,84c611d0-f87a-402f-a9a2-0a517d129f51,1,城市星空版,2025-11-12 11:37:14,用户A247,45,0
30cbec3d-5752-4754-a016-12157395745d,,0,看完视频就想开车去远方,2025-11-12 12:31:07,用户248,127,0
1df4a308-13fd-4c9c-b4b5-1e1f20376013,,0,这城市夜拍太稳,2025-11-12 13:25:20,用户249,119,0
5a11f0dc-6a4d-4b54-a31b-ee5cf928bd1e,1df4a308-13fd-4c9c-b4b5-1e1f20376013,1,无人机水平满分,2025-11-12 13:41:37,用户A249,33,0
7af8174b-b469-4734-a710-b520f36fe367,,0,公交驶过雨夜那一帧太浪漫,2025-11-12 14:40:56,用户250,151,0
bdb46946-ebf0-4d4f-b650-a5ab51ed829a,7af8174b-b469-4734-a710-b520f36fe367,1,雨滴映出城市的灯,2025-11-12 14:57:25,用户A250,43,0
